0	0.999993	9.74714e-13	0.999986	3.8988e-12	-17979.8	0.00127752	3.23274e+08	1.65196e+06	inf	inf
20	0.986487	3.16677e-06	0.973159	1.22977e-05	-17497.7	4047.31	3.06175e+08	4.9339e+12	8.14265e-11	7.75683e+19
40	0.974081	5.02307e-06	0.948839	1.90304e-05	-17059.9	6299.61	2.91047e+08	7.30645e+12	6.45694e-11	3.01792e+19
60	0.960246	1.41157e-05	0.922086	5.18267e-05	-16580.3	16622.3	2.74923e+08	1.81298e+13	1.20983e-10	3.5396e+19
80	0.945097	3.82349e-05	0.893247	0.000134149	-16060.6	44044	2.57985e+08	4.39585e+13	2.45708e-10	5.27424e+19
100	0.929684	9.63035e-05	0.864409	0.000322437	-15542.6	104441	2.41678e+08	9.50923e+13	4.95097e-10	8.00426e+19
120	0.886588	0.00111694	0.787156	0.00336999	-14152.3	1.09398e+06	2.01383e+08	8.13677e+14	4.78651e-09	5.82392e+20
140	0.479203	2.62359e-05	0.229662	2.45058e-05	-4128.33	8236.41	1.70513e+07	5.80742e+11	9.63612e-11	3.22115e+18
160	0.470547	1.9466e-05	0.221434	1.74087e-05	-3980.3	6064.82	1.58489e+07	3.92088e+11	6.25597e-11	1.81599e+18
180	0.462256	1.79463e-05	0.213698	1.54353e-05	-3841.75	5390.47	1.47645e+07	3.22543e+11	5.12674e-11	1.27532e+18
200	0.454547	1.72503e-05	0.206631	1.4327e-05	-3714.72	5020.83	1.38042e+07	2.7991e+11	4.43504e-11	9.62153e+17
220	0.447703	1.80841e-05	0.200456	1.45438e-05	-3603.5	5190.63	1.29904e+07	2.71608e+11	4.2268e-11	8.22073e+17
240	0.441333	1.84674e-05	0.194793	1.44287e-05	-3502.45	5215.89	1.22724e+07	2.57418e+11	3.95667e-11	6.94129e+17
260	0.435582	1.85555e-05	0.189751	1.41241e-05	-3410.65	5093.54	1.16376e+07	2.38491e+11	3.66969e-11	5.77569e+17
280	0.429863	1.92174e-05	0.184801	1.42326e-05	-3322.04	5128.31	1.10411e+07	2.27379e+11	3.52915e-11	5.01404e+17
300	0.42477	1.94715e-05	0.180449	1.40666e-05	-3243.75	5078.56	1.0527e+07	2.14352e+11	3.33741e-11	4.32541e+17
320	0.420023	2.00352e-05	0.176439	1.41534e-05	-3170.88	5070.31	1.00596e+07	2.04448e+11	3.21944e-11	3.79551e+17
340	0.415619	2.03612e-05	0.17276	1.407e-05	-3104.8	5101.73	9.6449e+06	1.97017e+11	3.07933e-11	3.38291e+17
360	0.411758	2.07683e-05	0.169565	1.41008e-05	-3048.14	5025.71	9.29618e+06	1.87243e+11	2.96639e-11	2.97249e+17
380	0.40838	2.25559e-05	0.166797	1.50601e-05	-2998.96	5520.96	8.99925e+06	1.99102e+11	3.05221e-11	2.93079e+17
400	0.40482	2.15427e-05	0.163901	1.41404e-05	-2946.44	5100.06	8.68662e+06	1.77672e+11	2.76932e-11	2.44334e+17
