c-1,24,-14693.95162039 
c-2,24,-14693.95745399 
c-3,24,-14693.97049971 
c-4,24,-14693.94772159 
c-5,24,-14693.94637509 
c-6,24,-14693.95319431 
c-7,24,-14693.94946319 
c-8,24,-14693.94112221 
c-9,24,-14693.93238963 
c-10,24,-14693.93677424 
c-11,24,-14693.94279014 
c-12,24,-14693.94522070 
c-13,24,-14693.95354813 
c-14,24,-14693.91503244 
c-15,24,-14693.99310822 
c-16,24,-14693.94946312 
c-17,24,-14693.94897407 
