nm,8,-14691.87940536 
c-1,8,-14693.94319960 
c-2,8,-14693.95242351 
c-3,8,-14693.96552356 
c-4,8,-14693.94010249 
c-5,8,-14693.93750927 
c-6,8,-14693.94817733 
c-7,8,-14693.94202854 
c-8,8,-14693.93545831 
c-9,8,-14693.92773655 
c-10,8,-14693.92809892 
c-11,8,-14693.93746786 
c-12,8,-14693.94041925 
c-13,8,-14693.94358718 
c-14,8,-14693.90515737 
c-15,8,-14693.98750172 
c-16,8,-14693.94202930 
c-17,8,-14693.94006163 
