nm,24,-14691.87940536 
z-2,24,-14694.01150220 
z-3,24,-14694.00808512 
z-4,24,-14694.00952169 
z-5,24,-14694.00260117 
z-6,24,-14694.00932183 
z-7,24,-14694.00500684 
z-8,24,-14694.00432256 
z-9,24,-14694.00877906 
z-10,24,-14694.00544134 
z-11,24,-14694.00716442 
z-12,24,-14693.99700183 
z-13,24,-14694.00475346 
z-14,24,-14694.00726083 
z-15,24,-14693.99967037 
z-16,24,-14693.99959431 
z-17,24,-14693.99934603 
z-18,24,-14694.00904252 
z-19,24,-14693.98929962 
