0	0.99995	1.99137e-10	0.999901	7.96461e-10	-8.39188e+06	53451.9	7.04236e+13	1.50568e+19	inf	inf
20	0.999971	8.87501e-12	0.999942	3.54979e-11	-8.39222e+06	2653.76	7.04293e+13	7.47606e+17	1.3693e-16	8.47509e+19
40	0.999936	4.19748e-11	0.999873	1.67877e-10	-8.39164e+06	12709	7.04195e+13	3.57983e+18	3.2376e-16	1.01485e+20
60	0.999911	4.05695e-11	0.999823	1.62249e-10	-8.39122e+06	12326.9	7.04125e+13	3.47187e+18	2.08609e-16	4.37449e+19
80	0.999883	9.18364e-11	0.999766	3.67258e-10	-8.39074e+06	25961.6	7.04044e+13	7.3112e+18	3.54143e-16	5.18212e+19
100	0.999841	1.97407e-10	0.999682	7.89372e-10	-8.39003e+06	54906.6	7.03926e+13	1.54599e+19	6.09037e-16	7.01454e+19
120	0.999749	5.78168e-09	0.999497	2.31137e-08	-8.38847e+06	1.66324e+06	7.03664e+13	4.68091e+20	1.48658e-14	1.47571e+21
140	0.999791	4.14985e-10	0.999583	1.65919e-09	-8.38921e+06	114989	7.03788e+13	3.23689e+19	9.1441e-16	7.4943e+19
160	0.999704	7.96147e-09	0.999408	3.18226e-08	-8.38773e+06	2.28382e+06	7.03541e+13	6.42522e+20	1.53526e-14	1.13979e+21
180	0.999725	1.06704e-09	0.99945	4.2657e-09	-8.3881e+06	283602	7.03603e+13	7.98133e+19	1.82911e-15	1.11839e+20
200	0.999695	6.50886e-10	0.99939	2.60196e-09	-8.38759e+06	196509	7.03516e+13	5.52989e+19	1.00412e-15	6.27659e+19
220	0.999667	1.73254e-09	0.999335	6.92512e-09	-8.38711e+06	483459	7.03437e+13	1.36015e+20	2.42958e-15	1.27607e+20
240	0.999583	7.83785e-09	0.999167	3.13212e-08	-8.38571e+06	2.20199e+06	7.03201e+13	6.19222e+20	1.00761e-14	4.88421e+20
260	0.999628	1.27102e-09	0.999257	5.08019e-09	-8.38647e+06	358410	7.03329e+13	1.00827e+20	1.50819e-15	6.77335e+19
280	0.999576	1.51577e-09	0.999152	6.05784e-09	-8.3856e+06	436545	7.03183e+13	1.22784e+20	1.67011e-15	7.11342e+19
300	0.99953	3.17381e-09	0.99906	1.26821e-08	-8.38482e+06	874349	7.03052e+13	2.4584e+20	3.264e-15	1.24116e+20
320	0.999483	6.04733e-09	0.998967	2.41626e-08	-8.38406e+06	1.66702e+06	7.02924e+13	4.68656e+20	5.83084e-15	2.07995e+20
340	0.999488	2.02418e-09	0.998976	8.08825e-09	-8.3841e+06	582979	7.02931e+13	1.6391e+20	1.83678e-15	6.44284e+19
360	0.999455	1.7734e-09	0.998911	7.08586e-09	-8.38357e+06	498873	7.02842e+13	1.40252e+20	1.51977e-15	4.91761e+19
380	0.999431	1.70058e-09	0.998863	6.79436e-09	-8.38318e+06	513047	7.02776e+13	1.44214e+20	1.38063e-15	4.53893e+19
400	0.999428	1.33106e-09	0.998857	5.31804e-09	-8.3831e+06	390689	7.02764e+13	1.09821e+20	1.02658e-15	3.11938e+19
420	0.999332	4.55717e-09	0.998664	1.8203e-08	-8.38151e+06	1.24372e+06	7.02497e+13	3.49439e+20	3.34778e-15	9.00799e+19
440	0.99934	2.19239e-09	0.998681	8.75793e-09	-8.38163e+06	640032	7.02518e+13	1.7985e+20	1.53728e-15	4.22356e+19
460	0.999296	3.00845e-09	0.998593	1.20169e-08	-8.3809e+06	832320	7.02394e+13	2.33845e+20	2.01779e-15	5.02527e+19
480	0.999282	2.24025e-09	0.998565	8.94772e-09	-8.38069e+06	651514	7.0236e+13	1.83023e+20	1.43981e-15	3.61235e+19
500	0.999224	7.74948e-09	0.998449	3.09483e-08	-8.37969e+06	2.18004e+06	7.02192e+13	6.12251e+20	4.78192e-15	1.11408e+20
