0	0.999999	1.4111e-14	0.999998	5.64439e-14	-1.29884e+07	11.4958	1.68698e+14	7.75726e+15	inf	inf
100	0.358076	0.000105804	0.128324	5.43929e-05	-1.6656e+06	1.02104e+10	2.78445e+12	1.14332e+23	4.23211e-14	2.55261e+13
200	0.345837	0.000101411	0.119705	4.85494e-05	-1.55424e+06	9.07084e+09	2.42472e+12	8.82823e+22	2.02816e-14	5.66905e+12
300	0.341736	0.000100607	0.116884	4.69953e-05	-1.51692e+06	8.92623e+09	2.30999e+12	8.28519e+22	1.34139e-14	2.47947e+12
400	0.339731	0.000104584	0.115522	4.81604e-05	-1.50068e+06	8.87049e+09	2.26092e+12	8.01351e+22	1.04583e-14	1.38598e+12
500	0.338567	9.98245e-05	0.114727	4.56805e-05	-1.4906e+06	8.82338e+09	2.23072e+12	7.87005e+22	7.98587e-15	8.82325e+11
600	0.337361	0.000106314	0.113919	4.83528e-05	-1.47813e+06	9.16338e+09	2.19404e+12	8.03367e+22	7.08782e-15	6.36367e+11
700	0.336537	0.000100197	0.113357	4.54591e-05	-1.47211e+06	8.56724e+09	2.17566e+12	7.48818e+22	5.72539e-15	4.37096e+11
800	0.336216	9.94503e-05	0.113141	4.49954e-05	-1.46831e+06	8.62629e+09	2.16456e+12	7.49322e+22	4.97234e-15	3.36951e+11
900	0.335731	0.000104834	0.11282	4.72913e-05	-1.46389e+06	9.03019e+09	2.15201e+12	7.78914e+22	4.65925e-15	2.78712e+11
1000	0.335825	0.000101795	0.11288	4.58165e-05	-1.46547e+06	8.77208e+09	2.15637e+12	7.54673e+22	4.07181e-15	2.19302e+11
1100	0.335298	0.00010222	0.112527	4.61572e-05	-1.46134e+06	8.82858e+09	2.14434e+12	7.66117e+22	3.71704e-15	1.82405e+11
1200	0.335055	0.000108383	0.11237	4.85226e-05	-1.45837e+06	9.10171e+09	2.13594e+12	7.73269e+22	3.61274e-15	1.58016e+11
1300	0.335202	0.00010522	0.112466	4.71552e-05	-1.4596e+06	9.02945e+09	2.13947e+12	7.72746e+22	3.23766e-15	1.33579e+11
