0	1.0515	5.82672	0.779282	-0.382667	0.496271
1	1.4045	4.54828	-0.161116	-0.972955	0.165532
2	2.26544	5.36325	0.465478	-0.611219	-0.640111
3	1.64287	5.30902	0.5604	-0.825086	-0.0720085
4	2.54097	4.66468	-0.0269531	-0.564516	-0.824982
5	1.01183	4.75092	0.0326611	-0.847175	0.530309
6	1.3805	5.15311	0.418888	-0.88812	0.189147
7	0.799118	5.42211	0.467045	-0.543679	0.697339
8	2.01903	5.51136	0.645849	-0.628544	-0.433372
9	2.27496	5.80749	0.677535	-0.349032	-0.647398
10	1.8488	4.58523	-0.12195	-0.953842	-0.274434
11	0.866838	6.07226	0.745391	-0.159599	0.64724
12	2.24551	5.27389	0.415785	-0.660986	-0.624676
13	1.21341	4.2101	-0.451009	-0.821104	0.349828
14	2.19055	4.80509	0.0753497	-0.810524	-0.580838
15	2.02132	4.47956	-0.207711	-0.875929	-0.435436
16	1.7144	5.38415	0.615959	-0.774671	-0.143108
17	2.42189	0.126835	0.653866	0.0833806	-0.752002
18	2.68555	3.21988	-0.439048	-0.0344416	-0.897803
19	2.14551	4.54695	-0.138225	-0.827891	-0.54359
20	1.83851	4.20944	-0.464841	-0.844955	-0.264525
21	1.49171	4.6698	-0.042444	-0.995971	0.0789994
22	1.49353	5.72657	0.846517	-0.526736	0.0771893
23	1.51483	3.7772	-0.803453	-0.592734	0.0559375
24	0.946388	6.14529	0.803608	-0.111525	0.584617
25	1.64692	4.65504	-0.0571513	-0.995465	-0.0760452
26	2.66918	2.94927	-0.44665	0.0869742	-0.890471
27	0.926818	4.41922	-0.231109	-0.765592	0.600382
28	1.96667	5.59233	0.711097	-0.587915	-0.385612
29	1.65935	5.69052	0.826207	-0.556382	-0.088433
30	1.46621	5.27789	0.532914	-0.839704	0.1044
31	1.81852	5.2136	0.465822	-0.850229	-0.245193
32	1.45561	5.23104	0.492421	-0.862736	0.114929
33	2.15204	5.04786	0.275154	-0.78919	-0.549063
34	2.79043	4.32631	-0.129532	-0.31867	-0.938973
35	2.353	5.67297	0.58134	-0.406499	-0.704842
36	1.39413	5.87796	0.904707	-0.388093	0.175752
37	1.13906	0.216366	0.887063	0.194983	0.41845
38	1.19985	5.46201	0.635019	-0.682164	0.362495
39	1.67501	6.19603	0.9908	-0.0865743	-0.104025
40	1.32555	4.54945	-0.157364	-0.957229	0.242793
41	1.66293	5.60633	0.776237	-0.623692	-0.0919985
42	2.44761	5.93825	0.60193	-0.216271	-0.768705
43	2.13956	4.93978	0.189945	-0.820876	-0.538593
44	1.75497	4.96876	0.249287	-0.950957	-0.183133
45	2.87483	2.74176	-0.242814	0.102613	-0.96463
46	2.02761	0.114744	0.89156	0.102753	-0.441093
47	1.55483	5.30987	0.562486	-0.826652	0.0159653
48	1.57008	6.09532	0.982404	-0.186764	0.000717784
49	2.1575	4.9107	0.16407	-0.816448	-0.553618
50	2.49806	5.72525	0.50903	-0.317676	-0.799982
51	2.32864	4.69927	-0.00952611	-0.726256	-0.687358
52	1.43145	5.8933	0.915988	-0.376395	0.138898
53	2.03048	0.060533	0.894552	0.0542161	-0.443663
54	1.69254	0.754314	0.723347	0.67972	-0.121448
55	1.39574	5.75901	0.852503	-0.492852	0.174168
56	1.93591	5.29323	0.51256	-0.780893	-0.357055
57	1.01567	4.16349	-0.443403	-0.724991	0.527051
58	1.82301	4.94079	0.21926	-0.943212	-0.24955
59	2.2555	4.9139	0.155034	-0.758934	-0.632442
60	1.31891	4.57713	-0.130595	-0.959599	0.249228
61	1.54926	4.83721	0.124472	-0.991989	0.0215393
62	2.20435	5.74497	0.691989	-0.413125	-0.592012
63	0.406139	5.84885	0.358384	-0.166246	0.918653
64	1.3722	5.62644	0.776419	-0.598538	0.197296
65	1.434	3.80765	-0.778919	-0.612119	0.136366
66	2.53808	5.25817	0.294603	-0.485089	-0.823345
67	1.85057	5.07046	0.336844	-0.900156	-0.276142
68	1.08819	5.03396	0.279963	-0.840384	0.464086
69	1.70802	5.30726	0.555132	-0.820436	-0.136796
70	1.46042	0.112582	0.987623	0.111661	0.110148
71	1.16841	5.35732	0.553131	-0.735311	0.391617
72	1.50163	5.90931	0.928694	-0.364352	0.0691077
73	2.27234	0.318078	0.725533	0.238888	-0.645395
74	1.55024	5.4197	0.649655	-0.759951	0.0205554
75	1.42335	5.44464	0.661294	-0.7356	0.146912
76	1.81299	4.74122	0.0279836	-0.97041	-0.239834
77	2.42908	5.06413	0.225235	-0.613714	-0.756719
78	1.65968	6.15872	0.988347	-0.123658	-0.088768
79	1.25276	5.77678	0.830639	-0.460715	0.312699
80	1.79119	4.85037	0.134218	-0.966538	-0.21861
81	1.9293	4.5981	-0.106792	-0.930313	-0.350876
82	1.51204	4.36041	-0.344159	-0.937073	0.0587225
83	1.59364	4.97642	0.260902	-0.965095	-0.0228391
84	2.09323	4.33205	-0.321718	-0.804677	-0.498992
85	1.74621	5.07452	0.34883	-0.920793	-0.17452
86	2.4785	5.11045	0.238611	-0.567428	-0.788093
87	1.69136	5.79645	0.877448	-0.464348	-0.120275
88	2.55311	5.44632	0.371798	-0.412186	-0.831786
89	1.7105	4.3786	-0.32443	-0.935604	-0.139251
90	1.83949	4.42481	-0.273457	-0.924524	-0.265474
91	1.49968	0.0418222	0.9966	0.0417043	0.0710577
92	1.04548	0.0200232	0.864993	0.0173222	0.501485
93	1.72125	5.43998	0.657557	-0.738344	-0.149888
94	1.93922	5.82307	0.835879	-0.41425	-0.360144
95	2.05984	5.88538	0.813848	-0.341983	-0.469786
96	2.35135	5.67734	0.584064	-0.404613	-0.703675
97	1.27111	5.89781	0.885354	-0.359156	0.295221
98	1.35147	5.28853	0.53174	-0.818484	0.217571
99	1.41152	5.25185	0.507172	-0.847126	0.158601
100	1.87293	5.897	0.884392	-0.359601	-0.297555
101	1.60044	5.94232	0.942051	-0.334157	-0.0296403
102	2.33839	6.0199	0.694788	-0.187275	-0.694404
103	2.85269	0.397982	0.262636	0.110416	-0.958557
104	2.45739	0.247927	0.612727	0.155103	-0.774925
105	1.87808	5.05839	0.323257	-0.896671	-0.302466
106	2.15744	5.78291	0.730745	-0.399465	-0.553569
107	2.09985	5.52611	0.627479	-0.592904	-0.504713
108	2.5561	5.30836	0.310187	-0.457342	-0.83344
109	2.34225	5.88878	0.661859	-0.275473	-0.697178
110	2.01364	0.288526	0.866189	0.257092	-0.428509
111	1.89853	0.221049	0.923737	0.207583	-0.321899
112	1.91043	5.29322	0.517372	-0.788253	-0.333141
113	1.98252	5.73695	0.78308	-0.47606	-0.40019
114	2.61779	0.187678	0.491396	0.0933226	-0.865922
115	1.86528	5.59693	0.74032	-0.606371	-0.290243
116	1.93703	4.72927	0.0157637	-0.93355	-0.3581
117	2.08854	5.2409	0.438161	-0.750376	-0.494925
118	2.47469	3.49325	-0.580699	-0.213063	-0.785743
119	1.34364	5.41434	0.62912	-0.743969	0.225206
120	2.82625	5.3877	0.193884	-0.242073	-0.950689
121	1.73648	4.61332	-0.0975538	-0.981469	-0.164929
122	1.76281	5.0985	0.36967	-0.909355	-0.190836
123	1.60881	4.93622	0.221808	-0.974349	-0.0380044
124	1.81879	5.15057	0.41131	-0.877822	-0.245463
125	1.4764	5.44152	0.663255	-0.742434	0.0942594
126	0.351306	5.09742	0.129248	-0.31893	0.938924
127	1.4682	5.3371	0.581789	-0.806866	0.102415
128	2.07442	4.72927	0.0147876	-0.875715	-0.482602
129	2.53807	4.6102	-0.0578967	-0.564587	-0.82334
130	1.47877	4.65496	-0.0571584	-0.994126	0.0918993
131	1.26322	5.59073	0.733562	-0.608466	0.302747
132	1.39389	5.51818	0.710124	-0.681729	0.175982
133	2.13966	4.8277	0.0969357	-0.836916	-0.538679
134	1.50819	5.46497	0.682183	-0.7285	0.0625618
135	1.07635	4.43103	-0.244405	-0.845621	0.474543
136	1.97362	5.31219	0.519292	-0.759378	-0.392021
137	2.07471	5.44929	0.58847	-0.648502	-0.482854
138	2.64027	4.15198	-0.255448	-0.407073	-0.876948
139	1.86029	5.57438	0.727553	-0.62384	-0.285466
140	1.59466	5.48112	0.695025	-0.71859	-0.0238569
141	1.87417	5.83899	0.861724	-0.410106	-0.298739
142	2.4165	0.127299	0.65784	0.0841976	-0.748437
143	2.02708	5.06966	0.313941	-0.841011	-0.440614
144	1.53526	5.92903	0.937348	-0.346578	0.0355332
145	1.87151	4.96304	0.236905	-0.925277	-0.296206
146	2.13667	0.792143	0.592843	0.600895	-0.536155
147	1.55351	5.57564	0.759848	-0.649871	0.0172822
148	0.877758	4.81901	0.081872	-0.76494	0.638878
149	1.25723	6.20689	0.948474	-0.0725053	0.308449
150	1.48075	5.64492	0.799878	-0.593388	0.0899233
151	1.63349	6.04044	0.968774	-0.2399	-0.0626507
152	2.21951	4.6163	-0.0764504	-0.793184	-0.604165
153	2.02897	4.05527	-0.547837	-0.710096	-0.442309
154	1.82552	3.81063	-0.75911	-0.600216	-0.251977
155	0.5495	4.84005	0.066491	-0.518011	0.852786
156	1.24437	4.81227	0.094445	-0.942475	0.320656
157	1.09531	5.4173	0.57609	-0.677176	0.457769
158	1.52583	5.68507	0.825564	-0.562515	0.0449555
159	1.72964	4.58416	-0.126263	-0.979305	-0.158175
160	1.98504	3.71294	-0.770028	-0.495029	-0.402495
161	2.08119	4.7434	0.0270536	-0.872135	-0.488517
162	0.853969	5.81835	0.673901	-0.337955	0.656996
163	1.49815	5.46414	0.681115	-0.72857	0.0725794
164	1.46781	4.81811	0.104968	-0.989148	0.102802
165	2.67855	3.38307	-0.433711	-0.106814	-0.894698
166	2.66756	6.19386	0.454657	-0.0407197	-0.889735
167	1.35242	2.75428	-0.903938	0.368731	0.216642
168	1.61044	5.48255	0.695703	-0.717236	-0.0396302
169	1.75635	5.68237	0.810717	-0.55561	-0.184487
170	1.79043	5.17769	0.437914	-0.872218	-0.217869
171	1.63883	5.7469	0.857625	-0.509763	-0.067979
172	1.84863	5.34303	0.567048	-0.776681	-0.274269
173	2.39408	4.26318	-0.295213	-0.612373	-0.733381
174	1.71587	0.113059	0.983178	0.111633	-0.144564
175	2.96731	5.80729	0.154131	-0.0794403	-0.984852
176	1.42712	5.42266	0.645319	-0.750375	0.143179
177	2.00459	5.16038	0.393036	-0.817839	-0.420312
178	2.22154	5.07842	0.28477	-0.742929	-0.605774
179	2.61347	5.19291	0.232927	-0.446844	-0.863757
180	1.85725	5.58943	0.737523	-0.613373	-0.282549
181	1.76521	4.58598	-0.123697	-0.973333	-0.193188
182	1.91396	5.13926	0.389889	-0.857191	-0.336467
183	1.96756	4.51276	-0.182897	-0.904	-0.386437
184	2.13995	5.46358	0.574915	-0.615659	-0.538922
185	1.55774	3.94753	-0.69238	-0.721415	0.0130567
186	1.2351	4.91335	0.188468	-0.925181	0.329424
187	1.92519	5.28177	0.505609	-0.789894	-0.347025
188	1.26028	5.74335	0.816772	-0.489412	0.305548
189	1.32957	5.50039	0.688417	-0.684845	0.238893
190	1.41926	6.15286	0.980158	-0.128466	0.150954
191	2.10116	5.47711	0.597229	-0.622445	-0.505846
