0	2.19025	0.163519	0.803337	0.132544	-0.580588
1	1.27887	0.0474164	0.956616	0.0453933	0.287795
2	2.65798	1.55311	0.00822365	0.464905	-0.885322
3	2.29354	0.348045	0.705025	0.255793	-0.661445
4	0.374128	5.70753	0.306562	-0.198951	0.930827
5	0.661578	1.00679	0.328424	0.51921	0.789023
6	1.27714	1.23506	0.315356	0.90375	0.289458
7	1.49892	0.431991	0.905789	0.417599	0.0718181
8	2.16463	5.97608	0.790023	-0.250547	-0.559545
9	1.65216	0.854938	0.654094	0.752034	-0.0812738
10	2.15308	0.593988	0.692148	0.467441	-0.549937
11	2.4505	6.15717	0.632328	-0.0801066	-0.770548
12	0.821693	1.43797	0.0969823	0.725849	0.680982
13	0.983238	0.95034	0.483903	0.677167	0.554331
14	2.4425	0.917404	0.391186	0.510973	-0.765428
15	1.11943	0.532847	0.775101	0.457114	0.436193
16	2.5575	1.03835	0.279937	0.475105	-0.834213
17	1.72337	0.309243	0.941498	0.300802	-0.151986
18	1.0551	1.39334	0.153568	0.856289	0.493139
19	1.82064	6.07725	0.948476	-0.198136	-0.247255
20	2.07815	5.76088	0.757503	-0.436035	-0.485864
21	1.81971	0.720296	0.728447	0.639279	-0.246349
22	1.58723	1.22652	0.337471	0.941193	-0.0164328
23	2.36834	0.783364	0.494892	0.492883	-0.715645
24	1.49894	0.0165641	0.997283	0.0165206	0.0717945
25	1.90589	0.0466738	0.943352	0.0440618	-0.328856
26	1.81869	0.529836	0.836514	0.489943	-0.245358
27	1.87826	0.33262	0.900865	0.311208	-0.302641
28	1.16029	0.651792	0.72895	0.556215	0.39907
29	1.45491	0.806864	0.687126	0.717278	0.115629
30	0.750358	6.27914	0.681895	-0.00275792	0.731445
31	1.21905	0.298367	0.897296	0.275962	0.344535
32	1.99884	0.202059	0.891272	0.182581	-0.415088
33	1.5242	0.470192	0.890513	0.452566	0.0465829
34	2.12917	1.92132	-0.291234	0.796548	-0.529805
35	2.31174	5.05355	0.246863	-0.695307	-0.674987
36	1.95915	0.410275	0.848725	0.36916	-0.378664
37	1.5164	1.128	0.427831	0.902222	0.0543653
38	1.66785	0.392506	0.919605	0.380705	-0.0969049
