z-1,24,-14691.86417643 
z-2,24,-14694.01159123 
z-3,24,-14694.00806455 
z-4,24,-14694.00953466 
z-5,24,-14694.00274139 
z-6,24,-14694.00926808 
z-7,24,-14694.00517387 
z-8,24,-14694.00433580 
z-9,24,-14694.00869391 
z-10,24,-14694.00560107 
z-11,24,-14694.00718264 
z-12,24,-14693.99705835 
z-13,24,-14694.00464927 
z-14,24,-14694.00720233 
z-15,24,-14693.99981643 
z-16,24,-14693.99939168 
z-17,24,-14693.99921762 
z-18,24,-14694.00895171 
z-19,24,-14693.98922767 
