c-2,24,-14694.01150220 
c-3,24,-14694.00808512 
c-4,24,-14694.00952169 
c-5,24,-14694.00260117 
c-6,24,-14694.00932183 
c-7,24,-14694.00500684 
c-8,24,-14694.00432256 
c-9,24,-14694.00877906 
c-10,24,-14694.00544134 
c-11,24,-14694.00716442 
c-12,24,-14693.99700183 
c-13,24,-14694.00475346 
c-14,24,-14694.00726083 
c-15,24,-14693.99967037 
c-16,24,-14693.99959431 
c-17,24,-14693.99934603 
c-18,24,-14694.00904252 
c-19,24,-14693.98929962 
