500	0.309897	0.000108881	0.0961449	4.17338e-05	102.962	56.3754	10657.5	2.40495e+06	4.58644e-10	4.22007e+14
600	0.313502	0.000114361	0.0983978	4.49892e-05	105.431	61.058	11176.7	2.74616e+06	4.01441e-10	3.17405e+14
700	0.315763	0.000106753	0.0998129	4.24693e-05	106.924	58.4791	11491.2	2.68234e+06	3.21199e-10	2.23345e+14
800	0.317479	0.000111117	0.100904	4.47586e-05	108.148	60.6424	11756.7	2.85058e+06	2.92539e-10	1.77324e+14
900	0.319321	0.000109851	0.102076	4.48546e-05	109.351	60.5647	12018.2	2.93325e+06	2.57072e-10	1.39929e+14
1000	0.320263	0.000107159	0.102676	4.39955e-05	109.999	59.9101	12159.7	2.92719e+06	2.25695e-10	1.12117e+14
1100	0.321366	0.000108857	0.103385	4.49742e-05	110.722	61.7398	12321	3.05105e+06	2.08431e-10	9.54895e+13
1200	0.322209	0.000102564	0.103921	4.25486e-05	111.291	58.5914	12444.3	2.91317e+06	1.80013e-10	7.61451e+13
1300	0.323367	0.000103487	0.104669	4.32428e-05	112.085	59.1734	12622.1	2.98767e+06	1.67662e-10	6.55252e+13
1400	0.324018	0.000105005	0.105093	4.40371e-05	112.599	59.4294	12737.9	3.02577e+06	1.57971e-10	5.67434e+13
