z-1,24,-14694.01124081 
z-2,24,-14694.00937100 
z-3,24,-14694.01105423 
z-4,24,-14694.00423341 
z-5,24,-14694.01085445 
z-6,24,-14694.00685328 
z-7,24,-14694.00628923 
z-8,24,-14694.01119432 
z-9,24,-14694.00707258 
z-10,24,-14694.00923546 
z-11,24,-14693.99925250 
z-12,24,-14694.00623505 
z-13,24,-14694.00916393 
z-14,24,-14694.00160565 
z-15,24,-14694.00169685 
z-16,24,-14694.00106721 
z-17,24,-14694.01219007 
z-18,24,-14693.99186868 
